FORM,GLOTTOCODE,SoundClasses,SegmentCount,EMOTION
jite,pula1262,yite,4,LEXICON
ndondi,pula1262,ndondi,6,LEXICON
d͡ʒurol,pula1262,jurol,5,LEXICON
fello,pula1262,fello,5,LEXICON
hɐko,pula1262,hako,4,LEXICON
d͡ʒemmɐ,pula1262,jemma,5,LEXICON
innde,pula1262,innde,5,LEXICON
min,pula1262,min,3,LEXICON
mintɐn,pula1262,mintan,6,LEXICON
ɐn,pula1262,an,2,LEXICON
ɐntembe,pula1262,antembe,7,LEXICON
milem,pula1262,milem,5,LEXICON
kodughuni,pula1262,kodughuni,9,LEXICON
d͡ʒɐhede,pula1262,jahede,6,LEXICON
kɐlɐ,pula1262,kala,4,LEXICON
d͡ʒo,pula1262,jo,2,LEXICON
didi,pula1262,didi,4,LEXICON
d͡ʒuti,pula1262,juti,4,LEXICON
digu,pula1262,digu,4,LEXICON
tokosel,pula1262,tokosel,7,LEXICON
d͡ʒehɐn,pula1262,jehan,5,LEXICON
d͡ʒendɐ,pula1262,jenda,5,LEXICON
gorko,pula1262,gorko,5,LEXICON
diuri,pula1262,diuri,5,LEXICON
kɐwɐndu,pula1262,kawandu,7,LEXICON
dɐdul,pula1262,dadul,5,LEXICON
led͡ʒi,pula1262,leji,4,LEXICON
bɐruɐre,pula1262,baruare,7,LEXICON
kɐteleki,pula1262,kateleki,8,LEXICON
d͡ʒid͡ʒep,pula1262,jijep,5,LEXICON
d͡ʒel,pula1262,jel,3,LEXICON
nebɐm,pula1262,nebam,5,LEXICON
ɐidɐn,pula1262,aidan,5,LEXICON
bokore,pula1262,bokore,6,LEXICON
ɐlɐdu,pula1262,aladu,5,LEXICON
lɐki,pula1262,laki,4,LEXICON
ɐure,pula1262,aure,4,LEXICON
nɐhuru,pula1262,nahuru,6,LEXICON
iterei,pula1262,iterei,6,LEXICON
uhonki,pula1262,uhonki,6,LEXICON
ondukɐl,pula1262,ondukal,7,LEXICON
d͡ʒiɲei,pula1262,ji5ei,5,LEXICON
kosde,pula1262,kosde,5,LEXICON
gund͡ʒo,pula1262,gunjo,5,LEXICON
redu,pula1262,redu,4,LEXICON
dɐnde,pula1262,dande,5,LEXICON
berende,pula1262,berende,7,LEXICON
jɐrd,pula1262,yard,4,LEXICON
ɲɐmde,pula1262,5amde,5,LEXICON
lede,pula1262,lede,4,LEXICON
nɐni,pula1262,nani,4,LEXICON
ɐudɐ,pula1262,auda,4,LEXICON
dɐnɐn,pula1262,danan,5,LEXICON
mɐhi,pula1262,mahi,4,LEXICON
wɐr,pula1262,war,3,LEXICON
d͡ʒinɐm,pula1262,jinam,5,LEXICON
diude,pula1262,diude,5,LEXICON
diwi,pula1262,diwi,4,LEXICON
jɐekosgɐl,pula1262,yaekosgal,9,LEXICON
d͡ʒeremod͡ʒɐli,pula1262,jeremojali,10,LEXICON
moretɐ,pula1262,moreta,6,LEXICON
d͡ʒodɐn,pula1262,jodan,5,LEXICON
rokɐm,pula1262,rokam,5,LEXICON
bole,pula1262,bole,4,LEXICON
nɐhɐnd͡ʒe,pula1262,nahanje,7,LEXICON
lehuru,pula1262,lehuru,6,LEXICON
odere,pula1262,odere,5,LEXICON
indiɐm,pula1262,indiam,6,LEXICON
tɐud͡ʒɐn,pula1262,taujan,6,LEXICON
ɐhere,pula1262,ahere,5,LEXICON
lesdi,pula1262,lesdi,5,LEXICON
kiurki,pula1262,kiurki,6,LEXICON
d͡ʒɐnd͡ʒon,pula1262,janjon,6,LEXICON
ndondi,pula1262,ndondi,6,LEXICON
sumde,pula1262,sumde,5,LEXICON
sɐunde,pula1262,saunde,6,LEXICON
dɐlde,pula1262,dalde,5,LEXICON
onegd͡ʒi,pula1262,onegji,6,LEXICON
d͡ʒobond͡ʒe,pula1262,jobonje,7,LEXICON
ɐubi,pula1262,aubi,4,LEXICON
d͡ʒemɐn,pula1262,jeman,5,LEXICON
ewi,pula1262,ewi,3,LEXICON
kesɐn,pula1262,kesan,5,LEXICON
mod͡ʒi,pula1262,moji,4,LEXICON
morlerei,pula1262,morlerei,8,LEXICON
inde,pula1262,inde,4,LEXICON
gʲe,tibe1272,ge,2,LEXICON
gən,tibe1272,g3n,3,LEXICON
in,tibe1272,in,2,LEXICON
tig,tibe1272,tig,3,LEXICON
mɐt͡ʃʰɐ,tibe1272,maCa,4,LEXICON
rʰig,tibe1272,rig,3,LEXICON
dɐw,tibe1272,daw,3,LEXICON
pɐt,tibe1272,pat,3,LEXICON
loto,tibe1272,loto,4,LEXICON
swĩ,tibe1272,swi,3,LEXICON
hɐrko,tibe1272,harko,5,LEXICON
sʲuni,tibe1272,suni,4,LEXICON
kənun,tibe1272,k3nun,5,LEXICON
mig,tibe1272,mig,3,LEXICON
nʰimt͡ʃi,tibe1272,nimCi,5,LEXICON
səg,tibe1272,s3g,3,LEXICON
d͡ʒibəro,tibe1272,jib3ro,6,LEXICON
gʰuno,tibe1272,guno,4,LEXICON
lɐg,tibe1272,lag,3,LEXICON
t͡ʃʰɐti,tibe1272,Cati,4,LEXICON
kɐn,tibe1272,kan,3,LEXICON
kɐm,tibe1272,kam,3,LEXICON
t͡ʃitɐ,tibe1272,Cita,4,LEXICON
jən,tibe1272,y3n,3,LEXICON
jəm,tibe1272,y3m,3,LEXICON
rʰɐ,tibe1272,ra,2,LEXICON
ni,tibe1272,ni,2,LEXICON
ganɐ,tibe1272,gana,4,LEXICON
tɐrɐ,tibe1272,tara,4,LEXICON
ti,tibe1272,ti,2,LEXICON
uŋ,tibe1272,uN,2,LEXICON
mʰe,tibe1272,me,2,LEXICON
dɐno,tibe1272,dano,4,LEXICON
mulʲɐŋ,tibe1272,mulaN,5,LEXICON
mʰin,tibe1272,min,3,LEXICON
hin,basa1282,hin,3,LEXICON
jebi,basa1282,yebi,4,LEXICON
ɐtʷɐ,basa1282,ata,3,LEXICON
cɐnɐ,basa1282,Tana,4,LEXICON
wawa,basa1282,wawa,4,LEXICON
kʷɐrkʷɐtɐ,basa1282,karkata,7,LEXICON
wuwu,basa1282,wuwu,4,LEXICON
bubɐ,basa1282,buba,4,LEXICON
mehʲe,basa1282,mehe,4,LEXICON
ɲenu,basa1282,5enu,4,LEXICON
ene,basa1282,ene,3,LEXICON
ɐlɐ,basa1282,ala,3,LEXICON
sobo,basa1282,sobo,4,LEXICON
sʷɐ,basa1282,sa,2,LEXICON
kʷubɐ,basa1282,kuba,4,LEXICON
hugɐ,basa1282,huga,4,LEXICON
wo,basa1282,wo,2,LEXICON
ʒɐca,basa1282,ZaTa,4,LEXICON
nʷɐnɐ,basa1282,nana,4,LEXICON
pasu,basa1282,pasu,4,LEXICON
ni,basa1282,ni,2,LEXICON
tɐi,basa1282,tai,3,LEXICON
lʷɐ,basa1282,la,2,LEXICON
lɐmu,basa1282,lamu,4,LEXICON
peku,basa1282,peku,4,LEXICON
jɐ,russ1263,ya,2,LEXICON
tə,russ1263,t3,2,LEXICON
və,russ1263,v3,2,LEXICON
mə,russ1263,m3,2,LEXICON
atə,russ1263,at3,3,LEXICON
to,russ1263,to,2,LEXICON
kto,russ1263,kto,3,LEXICON
ʃto,russ1263,Sto,3,LEXICON
nʲa,russ1263,na,2,LEXICON
fsʲa,russ1263,fsa,3,LEXICON
mnogʲi,russ1263,mnogi,5,LEXICON
odʲin,russ1263,odin,4,LEXICON
dvɐ,russ1263,dva,3,LEXICON
bolʲʃoj,russ1263,bolSoy,6,LEXICON
dlʲinnəj,russ1263,dlinn3y,7,LEXICON
mɐlʲanʲkʲij,russ1263,malankiy,8,LEXICON
ʒanʲʃʲinə,russ1263,ZanSin3,7,LEXICON
muʒt͡ʃinə,russ1263,muZCin3,7,LEXICON
t͡ʃilovʲak,russ1263,Cilovak,7,LEXICON
rəbə,russ1263,r3b3,4,LEXICON
ptʲit͡sə,russ1263,ptic3,5,LEXICON
sobɐkə,russ1263,sobak3,6,LEXICON
pʲos,russ1263,pos,3,LEXICON
voʃ,russ1263,voS,3,LEXICON
dʲarʲavə,russ1263,darav3,6,LEXICON
sʲamʲɐ,russ1263,sama,4,LEXICON
sʲimʲinɐ,russ1263,simina,6,LEXICON
lʲist,russ1263,list,4,LEXICON
korʲinʲ,russ1263,korin,5,LEXICON
korɐ,russ1263,kora,4,LEXICON
koʒə,russ1263,koZ3,4,LEXICON
mʲɐsə,russ1263,mas3,4,LEXICON
krovʲ,russ1263,krov,4,LEXICON
kosʲtʲ,russ1263,kost,4,LEXICON
ʒər,russ1263,Z3r,3,LEXICON
jɐjt͡so,russ1263,yayco,5,LEXICON
rog,russ1263,rog,3,LEXICON
xvost,russ1263,xvost,5,LEXICON
pʲiro,russ1263,piro,4,LEXICON
voləsə,russ1263,vol3s3,6,LEXICON
gəlovɐ,russ1263,g3lova,6,LEXICON
uxə,russ1263,ux3,3,LEXICON
glɐz,russ1263,glaz,4,LEXICON
nos,russ1263,nos,3,LEXICON
rot,russ1263,rot,3,LEXICON
zub,russ1263,zub,3,LEXICON
jɐzək,russ1263,yaz3k,5,LEXICON
nogətʲ,russ1263,nog3t,5,LEXICON
stopɐ,russ1263,stopa,5,LEXICON
kolʲanə,russ1263,kolan3,6,LEXICON
rukɐ,russ1263,ruka,4,LEXICON
kʲisʲtʲ,russ1263,kist,4,LEXICON
ʒəvot,russ1263,Z3vot,5,LEXICON
ʃajə,russ1263,Say3,4,LEXICON
grudʲ,russ1263,grud,4,LEXICON
sʲərtt͡sə,russ1263,s3rtc3,6,LEXICON
pʲat͡ʃinʲ,russ1263,paCin,5,LEXICON
pʲi,russ1263,pi,2,LEXICON
jasʲ,russ1263,yas,3,LEXICON
grəsʲ,russ1263,gr3s,4,LEXICON
kusɐ,russ1263,kusa,4,LEXICON
vʲidʲa,russ1263,vida,4,LEXICON
sləʃɐ,russ1263,sl3Sa,5,LEXICON
znɐ,russ1263,zna,3,LEXICON
spɐ,russ1263,spa,3,LEXICON
umʲirɐ,russ1263,umira,5,LEXICON
ubʲivɐ,russ1263,ubiva,5,LEXICON
plɐvɐ,russ1263,plava,5,LEXICON
lʲatɐ,russ1263,lata,4,LEXICON
xodʲi,russ1263,xodi,4,LEXICON
itʲi,russ1263,iti,3,LEXICON
prʲixodʲi,russ1263,prixodi,7,LEXICON
prʲij,russ1263,priy,4,LEXICON
lʲiʒɐ,russ1263,liZa,4,LEXICON
sʲidʲa,russ1263,sida,4,LEXICON
stojɐ,russ1263,stoya,5,LEXICON
dɐ,russ1263,da,2,LEXICON
govorʲi,russ1263,govori,6,LEXICON
sont͡sə,russ1263,sonc3,5,LEXICON
lunɐ,russ1263,luna,4,LEXICON
zvʲazdɐ,russ1263,zvazda,6,LEXICON
vodɐ,russ1263,voda,4,LEXICON
doʒdʲ,russ1263,doZd,4,LEXICON
kɐmʲinʲ,russ1263,kamin,5,LEXICON
pʲisok,russ1263,pisok,5,LEXICON
zʲamlʲɐ,russ1263,zamla,5,LEXICON
tut͡ʃə,russ1263,tuC3,4,LEXICON
oblɐkɐ,russ1263,oblaka,6,LEXICON
dəm,russ1263,d3m,3,LEXICON
ogonʲ,russ1263,ogon,4,LEXICON
zolɐ,russ1263,zola,4,LEXICON
pʲapʲil,russ1263,papil,5,LEXICON
ʒat͡ʃ,russ1263,ZaC,3,LEXICON
pɐlʲi,russ1263,pali,4,LEXICON
dorogə,russ1263,dorog3,6,LEXICON
putʲ,russ1263,put,3,LEXICON
gorɐ,russ1263,gora,4,LEXICON
krɐsn,russ1263,krasn,5,LEXICON
zʲilʲon,russ1263,zilon,5,LEXICON
ʒolt,russ1263,Zolt,4,LEXICON
bʲal,russ1263,bal,3,LEXICON
t͡ʃorn,russ1263,Corn,4,LEXICON
not͡ʃ,russ1263,noC,3,LEXICON
gɐrʲɐt͡ʃ,russ1263,garaC,5,LEXICON
xolodn,russ1263,xolodn,6,LEXICON
poln,russ1263,poln,4,LEXICON
nov,russ1263,nov,3,LEXICON
xoroʃ,russ1263,xoroS,5,LEXICON
dobr,russ1263,dobr,4,LEXICON
krugl,russ1263,krugl,5,LEXICON
suxo,russ1263,suxo,4,LEXICON
imʲɐ,russ1263,ima,3,LEXICON
jɐ,russ1263,ya,2,LEXICON
tə,russ1263,t3,2,LEXICON
mə,russ1263,m3,2,LEXICON
atə,russ1263,at3,3,LEXICON
to,russ1263,to,2,LEXICON
kto,russ1263,kto,3,LEXICON
ʃto,russ1263,Sto,3,LEXICON
nʲe,russ1263,ne,2,LEXICON
vsʲo,russ1263,vso,3,LEXICON
ɐdʲin,russ1263,adin,4,LEXICON
dvɐ,russ1263,dva,3,LEXICON
bɐlʃoj,russ1263,balSoy,6,LEXICON
dlinnəj,russ1263,dlinn3y,7,LEXICON
mɐlinʲkij,russ1263,malinkiy,8,LEXICON
ʒanʃʲʃʲinə,russ1263,ZanSSin3,8,LEXICON
muʒt͡ʃʲinə,russ1263,muZCin3,7,LEXICON
t͡ʃʲiʎɐvʲek,russ1263,CiLavek,7,LEXICON
rəbə,russ1263,r3b3,4,LEXICON
ptʲit͡sə,russ1263,ptic3,5,LEXICON
sɐbɐkə,russ1263,sabak3,6,LEXICON
voʃ,russ1263,voS,3,LEXICON
dʲerʲivə,russ1263,deriv3,6,LEXICON
sʲemʲi,russ1263,semi,4,LEXICON
list,russ1263,list,4,LEXICON
korʲinʲ,russ1263,korin,5,LEXICON
kɐrɐ,russ1263,kara,4,LEXICON
koʒə,russ1263,koZ3,4,LEXICON
mʲɐsə,russ1263,mas3,4,LEXICON
krofʲ,russ1263,krof,4,LEXICON
kəstʲ,russ1263,k3st,4,LEXICON
ʒər,russ1263,Z3r,3,LEXICON
jəjt͡so,russ1263,y3yco,5,LEXICON
rok,russ1263,rok,3,LEXICON
xvost,russ1263,xvost,5,LEXICON
pʲiro,russ1263,piro,4,LEXICON
voʎəs,russ1263,voL3s,5,LEXICON
voʎəsə,russ1263,voL3s3,6,LEXICON
gəʎɐvɐ,russ1263,g3Lava,6,LEXICON
uxə,russ1263,ux3,3,LEXICON
gʎɐs,russ1263,gLas,4,LEXICON
nos,russ1263,nos,3,LEXICON
rot,russ1263,rot,3,LEXICON
zup,russ1263,zup,3,LEXICON
jɐzək,russ1263,yaz3k,5,LEXICON
nogətʲ,russ1263,nog3t,5,LEXICON
stupnʲɐ,russ1263,stupna,6,LEXICON
kɐlenə,russ1263,kalen3,6,LEXICON
kistʲ,russ1263,kist,4,LEXICON
ʒəvot,russ1263,Z3vot,5,LEXICON
ʃajə,russ1263,Say3,4,LEXICON
ʒanskəjəgrutʲ,russ1263,Zansk3y3grut,12,LEXICON
sʲerdt͡sə,russ1263,serdc3,6,LEXICON
pʲet͡ʃʲinʲ,russ1263,peCin,5,LEXICON
pʲitʲ,russ1263,pit,3,LEXICON
jəstʲ,russ1263,y3st,4,LEXICON
kuʃətʲ,russ1263,kuS3t,5,LEXICON
kusɐtʲ,russ1263,kusat,5,LEXICON
vʲidʲitʲ,russ1263,vidit,5,LEXICON
sʎəʃətʲ,russ1263,sL3S3t,6,LEXICON
znɐtʲ,russ1263,znat,4,LEXICON
spɐtʲ,russ1263,spat,4,LEXICON
umʲirʲetʲ,russ1263,umiret,6,LEXICON
ubʲitʲ,russ1263,ubit,4,LEXICON
pʎɐvətʲ,russ1263,pLav3t,6,LEXICON
litɐtʲ,russ1263,litat,5,LEXICON
xɐdʲitʲ,russ1263,xadit,5,LEXICON
prʲijtʲi,russ1263,priyti,6,LEXICON
liʒɐtʲ,russ1263,liZat,5,LEXICON
sʲidʲetʲ,russ1263,sidet,5,LEXICON
stɐjɐtʲ,russ1263,stayat,6,LEXICON
dɐtʲ,russ1263,dat,3,LEXICON
skɐzɐtʲ,russ1263,skazat,6,LEXICON
sont͡sə,russ1263,sonc3,5,LEXICON
ʎunɐ,russ1263,Luna,4,LEXICON
zvʲizdɐ,russ1263,zvizda,6,LEXICON
vɐdɐ,russ1263,vada,4,LEXICON
dəʒtʲ,russ1263,d3Zt,4,LEXICON
kɐmʲinʲ,russ1263,kamin,5,LEXICON
pʲisok,russ1263,pisok,5,LEXICON
zʲimlɐ,russ1263,zimla,5,LEXICON
obʎəkə,russ1263,obL3k3,6,LEXICON
dəm,russ1263,d3m,3,LEXICON
ɐgonʲ,russ1263,agon,4,LEXICON
zɐʎɐ,russ1263,zaLa,4,LEXICON
pʲepʲiʎ,russ1263,pepiL,5,LEXICON
gɐrʲetʲ,russ1263,garet,5,LEXICON
trɐpɐ,russ1263,trapa,5,LEXICON
gɐrɐ,russ1263,gara,4,LEXICON
krɐsnəj,russ1263,krasn3y,7,LEXICON
zʲilonəj,russ1263,zilon3y,7,LEXICON
ʒoʎtəj,russ1263,ZoLt3y,6,LEXICON
bʲeʎəj,russ1263,beL3y,5,LEXICON
t͡ʃʲornəj,russ1263,Corn3y,6,LEXICON
not͡ʃʲ,russ1263,noC,3,LEXICON
tʲopʎəj,russ1263,topL3y,6,LEXICON
xɐʎodnəj,russ1263,xaLodn3y,8,LEXICON
poʎnəj,russ1263,poLn3y,6,LEXICON
nɐpoʎnʲinnəj,russ1263,napoLninn3y,11,LEXICON
novəj,russ1263,nov3y,5,LEXICON
xɐroʃəj,russ1263,xaroS3y,7,LEXICON
krugʎəj,russ1263,krugL3y,7,LEXICON
suxoj,russ1263,suxoy,5,LEXICON
jəmʲi,russ1263,y3mi,4,LEXICON
nõni,samb1311,noni,4,LEXICON
bɐrɐ,samb1311,bara,4,LEXICON
ne,samb1311,ne,2,LEXICON
wuk,samb1311,wuk,3,LEXICON
nʷɐnɐ,samb1311,nana,4,LEXICON
nʷonɐ,samb1311,nona,4,LEXICON
lɐkɐ,samb1311,laka,4,LEXICON
tim,samb1311,tim,3,LEXICON
jɐ,samb1311,ya,2,LEXICON
gu,samb1311,gu,2,LEXICON
ɲeŋ,samb1311,5eN,3,LEXICON
ninɐ,samb1311,nina,4,LEXICON
gɐm,samb1311,gam,3,LEXICON
tɐ,samb1311,ta,2,LEXICON
tuk,samb1311,tuk,3,LEXICON
nun,samb1311,nun,3,LEXICON
in,samb1311,in,2,LEXICON
ɲin,samb1311,5in,3,LEXICON
lɐ̃,samb1311,la,2,LEXICON
lu,samb1311,lu,2,LEXICON
wɐ,samb1311,wa,2,LEXICON
ɐsɐ,samb1311,asa,3,LEXICON
ɲesɐ,samb1311,5esa,4,LEXICON
d͡ʒi,samb1311,ji,2,LEXICON
sõ,samb1311,so,2,LEXICON
en,samb1311,en,2,LEXICON
ɲen,samb1311,5en,3,LEXICON
uk,samb1311,uk,2,LEXICON
wuk,samb1311,wuk,3,LEXICON
wu,samb1311,wu,2,LEXICON
bɐ,samb1311,ba,2,LEXICON
su,samb1311,su,2,LEXICON
d͡ʒosimi,samb1311,josimi,6,LEXICON
ok,samb1311,ok,2,LEXICON
wok,samb1311,wok,3,LEXICON
vɐn,samb1311,van,3,LEXICON
d͡ʒelum,samb1311,jelum,5,LEXICON
tɐgɐ,samb1311,taga,4,LEXICON
tɐkɐ,samb1311,taka,4,LEXICON
sin,samb1311,sin,3,LEXICON
pɐsi,samb1311,pasi,4,LEXICON
iri,samb1311,iri,3,LEXICON
jiri,samb1311,yiri,4,LEXICON
du,darg1241,du,2,LEXICON
u,darg1241,u,1,LEXICON
nuʃɐ,darg1241,nuSa,4,LEXICON
t͡sɐ,darg1241,ca,2,LEXICON
t͡sɐj,darg1241,cay,3,LEXICON
kʼʷi,darg1241,ki,2,LEXICON
kʼʷel,darg1241,kel,3,LEXICON
ɐdmi,darg1241,admi,4,LEXICON
insɐn,darg1241,insan,5,LEXICON
bɐliq,darg1241,baliq,5,LEXICON
χʷe,darg1241,Xe,2,LEXICON
nez,darg1241,nez,3,LEXICON
kɐlki,darg1241,kalki,5,LEXICON
kʼɐpur,darg1241,kapur,5,LEXICON
bɐχ,darg1241,baX,3,LEXICON
kɐm,darg1241,kam,3,LEXICON
beʔe,darg1241,be7e,4,LEXICON
likɐ,darg1241,lika,4,LEXICON
qi,darg1241,qi,2,LEXICON
lɐp,darg1241,lap,3,LEXICON
ul,darg1241,ul,2,LEXICON
qunq,darg1241,qunq,4,LEXICON
t͡sulɐ,darg1241,cula,4,LEXICON
limt͡si,darg1241,limci,5,LEXICON
qʼuqʼɐ,darg1241,quqa,4,LEXICON
meʔ,darg1241,me7,3,LEXICON
nɐq,darg1241,naq,3,LEXICON
muqer,darg1241,muqer,5,LEXICON
dulekʼ,darg1241,dulek,5,LEXICON
ert͡ʃ,darg1241,erC,3,LEXICON
ut͡ʃ,darg1241,uC,2,LEXICON
ɐg,darg1241,ag,2,LEXICON
ig,darg1241,ig,2,LEXICON
ɐqʼ,darg1241,aq,2,LEXICON
ebkʼ,darg1241,ebk,3,LEXICON
uqʼ,darg1241,uq,2,LEXICON
ɐt͡ʃʼ,darg1241,aC,2,LEXICON
iχ,darg1241,iX,2,LEXICON
bɐri,darg1241,bari,4,LEXICON
zuri,darg1241,zuri,4,LEXICON
hin,darg1241,hin,3,LEXICON
qɐrqɐ,darg1241,qarqa,5,LEXICON
t͡sʼɐ,darg1241,ca,2,LEXICON
xun,darg1241,xun,3,LEXICON
duburɐ,darg1241,dubura,6,LEXICON
dut͡ʃi,darg1241,duCi,4,LEXICON
it͡sʼib,darg1241,icib,4,LEXICON
jɐngi,darg1241,yangi,5,LEXICON
zu,darg1241,zu,2,LEXICON
nəmbwəŋ,saya1246,n3mbw3N,7,LEXICON
buʎuŋ,saya1246,buLuN,5,LEXICON
gʲɐs,saya1246,gas,3,LEXICON
kədi,saya1246,k3di,4,LEXICON
sur,saya1246,sur,3,LEXICON
ŋɐt͡s,saya1246,Nac,3,LEXICON
gʷɐs,saya1246,gas,3,LEXICON
lɐt,saya1246,lat,3,LEXICON
vwərɐŋ,saya1246,vw3raN,6,LEXICON
mʷət,saya1246,m3t,3,LEXICON
kʷun,saya1246,kun,3,LEXICON
jur,saya1246,yur,3,LEXICON
nʲit͡suŋ,saya1246,nicuN,5,LEXICON
ɲit͡suŋ,saya1246,5icuN,5,LEXICON
ʃən,saya1246,S3n,3,LEXICON
risũ,saya1246,risu,4,LEXICON
gəmvərəm,saya1246,g3mv3r3m,8,LEXICON
nʲin,saya1246,nin,3,LEXICON
ɲin,saya1246,5in,3,LEXICON
wətkɐ,saya1246,w3tka,5,LEXICON
əmʎʲɐ,saya1246,3mLa,4,LEXICON
jəli,saya1246,y3li,4,LEXICON
mʷum,saya1246,mum,3,LEXICON
miʃi,saya1246,miSi,4,LEXICON
mədi,saya1246,m3di,4,LEXICON
fʷut,saya1246,fut,3,LEXICON
t͡ʃɐr,saya1246,Car,3,LEXICON
ʒɐ,saya1246,Za,2,LEXICON
puwus,saya1246,puwus,5,LEXICON
wut,saya1246,wut,3,LEXICON
tubm,saya1246,tubm,4,LEXICON
dutubm,saya1246,dutubm,6,LEXICON
wur,saya1246,wur,3,LEXICON
kɐvit,saya1246,kavit,5,LEXICON
muri,saya1246,muri,4,LEXICON
sun,saya1246,sun,3,LEXICON
me,sere1260,me,2,LEXICON
mi,sere1260,mi,2,LEXICON
wo,sere1260,wo,2,LEXICON
ɐn,sere1260,an,2,LEXICON
fop,sere1260,fop,3,LEXICON
lol,sere1260,lol,3,LEXICON
leng,sere1260,leng,4,LEXICON
d’ɐk,sere1260,dak,3,LEXICON
d’ɐq,sere1260,daq,3,LEXICON
d’ik,sere1260,dik,3,LEXICON
ngin,sere1260,ngin,4,LEXICON
kin,sere1260,kin,3,LEXICON
win,sere1260,win,3,LEXICON
ndid’,sere1260,ndid,4,LEXICON
tid’k,sere1260,tidk,4,LEXICON
b’ox,sere1260,box,3,LEXICON
b’ɐl,sere1260,bal,3,LEXICON
d’ilkɐtin,sere1260,dilkatin,8,LEXICON
d’ilxɐtind,sere1260,dilxatind,9,LEXICON
d’irqɐtind,sere1260,dirqatind,9,LEXICON
d’irxɐtin,sere1260,dirxatin,8,LEXICON
feref,sere1260,feref,5,LEXICON
peref,sere1260,peref,5,LEXICON
mbep,sere1260,mbep,4,LEXICON
pep,sere1260,pep,3,LEXICON
nɐf,sere1260,naf,3,LEXICON
nɐmb,sere1260,namb,4,LEXICON
xob’,sere1260,xob,3,LEXICON
qob’,sere1260,qob,3,LEXICON
pɐj,sere1260,pay,3,LEXICON
fɐsɐb’,sere1260,fasab,5,LEXICON
foʔoj,sere1260,fo7oy,5,LEXICON
poʔoj,sere1260,po7oy,5,LEXICON
hij,sere1260,hiy,3,LEXICON
kij,sere1260,kiy,3,LEXICON
dɐr,sere1260,dar,3,LEXICON
musil,sere1260,musil,5,LEXICON
neb’ɐmb,sere1260,nebamb,6,LEXICON
neb’ɐn,sere1260,neban,5,LEXICON
neb’ɐŋ,sere1260,nebaN,5,LEXICON
b’of,sere1260,bof,3,LEXICON
gin,sere1260,gin,3,LEXICON
kin,sere1260,kin,3,LEXICON
d͡ʒɐn,sere1260,jan,3,LEXICON
t͡ʃɐn,sere1260,Can,3,LEXICON
bindir,sere1260,bindir,6,LEXICON
pindir,sere1260,pindir,6,LEXICON
lɐl,sere1260,lal,3,LEXICON
lɐr,sere1260,lar,3,LEXICON
nɐf,sere1260,naf,3,LEXICON
xox,sere1260,xox,3,LEXICON
qox,sere1260,qox,3,LEXICON
nof,sere1260,nof,3,LEXICON
ngid,sere1260,ngid,4,LEXICON
kid,sere1260,kid,3,LEXICON
don,sere1260,don,3,LEXICON
ton,sere1260,ton,3,LEXICON
ɲiɲ,sere1260,5i5,3,LEXICON
d’elem,sere1260,delem,5,LEXICON
t͡ʃɐf,sere1260,Caf,3,LEXICON
jɐf,sere1260,yaf,3,LEXICON
ngub’ɐj,sere1260,ngubay,6,LEXICON
kub’ɐj,sere1260,kubay,5,LEXICON
b’ɐj,sere1260,bay,3,LEXICON
fud,sere1260,fud,3,LEXICON
pud,sere1260,pud,3,LEXICON
fɐj,sere1260,fay,3,LEXICON
pɐj,sere1260,pay,3,LEXICON
xor,sere1260,xor,3,LEXICON
kor,sere1260,kor,3,LEXICON
xeɲ,sere1260,xe5,3,LEXICON
qeɲ,sere1260,qe5,3,LEXICON
jer,sere1260,yer,3,LEXICON
dɐqnox,sere1260,daqnox,6,LEXICON
deg,sere1260,deg,3,LEXICON
dogu,sere1260,dogu,4,LEXICON
dogox,sere1260,dogox,5,LEXICON
ɲɐm,sere1260,5am,3,LEXICON
ɲɐmtox,sere1260,5amtox,6,LEXICON
gɐit,sere1260,gait,4,LEXICON
gi,sere1260,gi,2,LEXICON
giʔit,sere1260,gi7it,5,LEXICON
ɐnd,sere1260,and,3,LEXICON
d’ɐn,sere1260,dan,3,LEXICON
d’ɐnɐxɐx,sere1260,danaxax,7,LEXICON
xon,sere1260,xon,3,LEXICON
xonit,sere1260,xonit,5,LEXICON
bom,sere1260,bom,3,LEXICON
wɐr,sere1260,war,3,LEXICON
wet͡ʃ,sere1260,weC,3,LEXICON
wej,sere1260,wey,3,LEXICON
et,sere1260,et,2,LEXICON
jet,sere1260,yet,3,LEXICON
jetin,sere1260,yetin,5,LEXICON
dɐk,sere1260,dak,3,LEXICON
dɐkɐtin,sere1260,dakatin,7,LEXICON
dɐgox,sere1260,dagox,5,LEXICON
digɐndox,sere1260,digandox,8,LEXICON
digɐndu,sere1260,digandu,7,LEXICON
ɲɐj,sere1260,5ay,3,LEXICON
fɐmid,sere1260,famid,5,LEXICON
fenid,sere1260,fenid,5,LEXICON
gɐrit,sere1260,garit,5,LEXICON
dɐfuɲ,sere1260,dafu5,5,LEXICON
denkelu,sere1260,denkelu,7,LEXICON
t͡ʃi,sere1260,Ci,2,LEXICON
t͡ʃiʔit,sere1260,Ci7it,5,LEXICON
t͡ʃit,sere1260,Cit,3,LEXICON
dɐngɐtin,sere1260,dangatin,8,LEXICON
fɐn,sere1260,fan,3,LEXICON
fɐnd,sere1260,fand,4,LEXICON
