FORM,GLOTTOCODE,SoundClasses,SegmentCount,EMOTION
kɨlilim,cent2050,k3lilim,7,LEXICON
totoltɨ,cent2050,totolt3,7,LEXICON
kudu,cent2050,kudu,4,LEXICON
kali,cent2050,kali,4,LEXICON
balo,cent2050,balo,4,LEXICON
ngatɨ,cent2050,ngat3,5,LEXICON
liːta,cent2050,lita,4,LEXICON
kurgunma,cent2050,kurgunma,8,LEXICON
kurgun,cent2050,kurgun,6,LEXICON
sum,cent2050,sum,3,LEXICON
kasɨmba,cent2050,kas3mba,7,LEXICON
tustɨ,cent2050,tust3,5,LEXICON
maske,cent2050,maske,5,LEXICON
sɨlwai,cent2050,s3lwai,6,LEXICON
lage,cent2050,lage,4,LEXICON
lusur,cent2050,lusur,5,LEXICON
sɨle,cent2050,s3le,4,LEXICON
duŋu,cent2050,duNu,4,LEXICON
muwa,cent2050,muwa,4,LEXICON
bebe,cent2050,bebe,4,LEXICON
muwa,cent2050,muwa,4,LEXICON
kɨmbu,cent2050,k3mbu,5,LEXICON
t͡ʃanalɨp,cent2050,Canal3p,7,LEXICON
dɨmbɨrdea,cent2050,d3mb3rdea,9,LEXICON
bu,cent2050,bu,2,LEXICON
kɨmbu,cent2050,k3mbu,5,LEXICON
degata,cent2050,degata,6,LEXICON
kɨli,cent2050,k3li,4,LEXICON
bafɨna,cent2050,baf3na,6,LEXICON
kɨli,cent2050,k3li,4,LEXICON
mistɨ,cent2050,mist3,5,LEXICON
nd͡ʒa,cent2050,nja,3,LEXICON
kɨnaa,cent2050,k3naa,5,LEXICON
kɨnakura,cent2050,k3nakura,8,LEXICON
ngudua,cent2050,ngudua,6,LEXICON
mɨlattɨ,cent2050,m3latt3,7,LEXICON
jɨmbo,cent2050,y3mbo,5,LEXICON
gɨro,cent2050,g3ro,4,LEXICON
nzundo,cent2050,nzundo,6,LEXICON
juloktɨ,cent2050,yulokt3,7,LEXICON
detɨ,cent2050,det3,4,LEXICON
loro,cent2050,loro,4,LEXICON
wartɨ,cent2050,wart3,5,LEXICON
wartɨ,cent2050,wart3,5,LEXICON
mɨktɨgɨram,cent2050,m3kt3g3ram,10,LEXICON
kolo,cent2050,kolo,4,LEXICON
sakkan,cent2050,sakkan,6,LEXICON
kwano,cent2050,kwano,5,LEXICON
tasa,cent2050,tasa,4,LEXICON
tasa,cent2050,tasa,4,LEXICON
buwur,cent2050,buwur,5,LEXICON
tasa,cent2050,tasa,4,LEXICON
buwule,cent2050,buwule,6,LEXICON
ngɨmto,cent2050,ng3mto,6,LEXICON
ngɨmtogoram,cent2050,ng3mtogoram,11,LEXICON
t͡ʃokkol,cent2050,Cokkol,6,LEXICON
zana,cent2050,zana,4,LEXICON
t͡ʃokkolŋulondoa,cent2050,CokkolNulondoa,14,LEXICON
fok,cent2050,fok,3,LEXICON
toŋu,cent2050,toNu,4,LEXICON
bɨri,cent2050,b3ri,4,LEXICON
kɨmolojokta,cent2050,k3moloyokta,11,LEXICON
bɨrikausube,cent2050,b3rikausube,11,LEXICON
bɨrikad͡ʒiribe,cent2050,b3rikajiribe,12,LEXICON
bɨribunebe,cent2050,b3ribunebe,10,LEXICON
kuwultɨ,cent2050,kuwult3,7,LEXICON
saktɨ,cent2050,sakt3,5,LEXICON
kuraita,cent2050,kuraita,7,LEXICON
nzɨgɨrtɨ,cent2050,nz3g3rt3,8,LEXICON
ditɨ,cent2050,dit3,4,LEXICON
tusatɨ,cent2050,tusat3,6,LEXICON
burodi,cent2050,burodi,6,LEXICON
kunu,cent2050,kunu,4,LEXICON
ditɨ,cent2050,dit3,4,LEXICON
kɨmɨstɨ,cent2050,k3m3st3,7,LEXICON
ruŋu,cent2050,ruNu,4,LEXICON
ɲetɨ,cent2050,5et3,4,LEXICON
gɨwɨrtɨ,cent2050,g3w3rt3,7,LEXICON
ɲetɨram,cent2050,5et3ram,7,LEXICON
ind͡ʒin,cent2050,injin,5,LEXICON
kur,cent2050,kur,3,LEXICON
kɨrmo,cent2050,k3rmo,5,LEXICON
da,cent2050,da,2,LEXICON
kɨnzɨn,cent2050,k3nz3n,6,LEXICON
kɨlizuwo,cent2050,k3lizuwo,8,LEXICON
karezɨrbube,cent2050,karez3rbube,11,LEXICON
ngalo,cent2050,ngalo,5,LEXICON
kunduwu,cent2050,kunduwu,7,LEXICON
daŋalinasara,cent2050,daNalinasara,12,LEXICON
tadakɨskabe,cent2050,tadak3skabe,11,LEXICON
deme,cent2050,deme,4,LEXICON
jinabi,cent2050,yinabi,6,LEXICON
nage,cent2050,nage,4,LEXICON
zaitun,cent2050,zaitun,6,LEXICON
kɨndage,cent2050,k3ndage,7,LEXICON
kaise,cent2050,kaise,5,LEXICON
manda,cent2050,manda,5,LEXICON
nd͡ʒitta,cent2050,njitta,6,LEXICON
mosoro,cent2050,mosoro,6,LEXICON
barwuno,cent2050,barwuno,7,LEXICON
kɨmagɨn,cent2050,k3mag3n,7,LEXICON
suwur,cent2050,suwur,5,LEXICON
t͡ʃam,cent2050,Cam,3,LEXICON
ngantɨ,cent2050,ngant3,6,LEXICON
t͡ʃuku,cent2050,Cuku,4,LEXICON
fɨla,cent2050,f3la,4,LEXICON
kɨnd͡ʒa,cent2050,k3nja,5,LEXICON
mbal,cent2050,mbal,4,LEXICON
mbal,cent2050,mbal,4,LEXICON
kumil,cent2050,kumil,5,LEXICON
ngɨwɨl,cent2050,ng3w3l,6,LEXICON
t͡ʃimeŋɨwɨlbe,cent2050,CimeN3w3lbe,11,LEXICON
nzɨkko,cent2050,nz3kko,6,LEXICON
kazɨmu,cent2050,kaz3mu,6,LEXICON
kekema,cent2050,kekema,6,LEXICON
tela,cent2050,tela,4,LEXICON
batta,cent2050,batta,5,LEXICON
jadi,cent2050,yadi,4,LEXICON
kundulidimibe,cent2050,kundulidimibe,13,LEXICON
lin,cent2050,lin,3,LEXICON
kalwusɨn,cent2050,kalwus3n,8,LEXICON
sɨleki,cent2050,s3leki,6,LEXICON
haril,cent2050,haril,5,LEXICON
karawi,cent2050,karawi,6,LEXICON
nd͡ʒiri,cent2050,njiri,5,LEXICON
korkorte,cent2050,korkorte,8,LEXICON
tokkul,cent2050,tokkul,6,LEXICON
duto,cent2050,duto,4,LEXICON
saga,cent2050,saga,4,LEXICON
duto,cent2050,duto,4,LEXICON
liwula,cent2050,liwula,6,LEXICON
masilla,cent2050,masilla,7,LEXICON
gɨrasaa,cent2050,g3rasaa,7,LEXICON
daltɨ,cent2050,dalt3,5,LEXICON
barmus,cent2050,barmus,6,LEXICON
dagɨl,cent2050,dag3l,5,LEXICON
kuraŋa,cent2050,kuraNa,6,LEXICON
kamsal,cent2050,kamsal,6,LEXICON
kot,cent2050,kot,3,LEXICON
manto,cent2050,manto,5,LEXICON
gɨmad͡ʒe,cent2050,g3maje,6,LEXICON
dankiki,cent2050,dankiki,7,LEXICON
kwala,cent2050,kwala,5,LEXICON
kwal,cent2050,kwal,4,LEXICON
dantobi,cent2050,dantobi,7,LEXICON
siket,cent2050,siket,5,LEXICON
d͡ʒip,cent2050,jip,3,LEXICON
fatali,cent2050,fatali,6,LEXICON
bante,cent2050,bante,5,LEXICON
jaŋe,cent2050,yaNe,4,LEXICON
sosi,cent2050,sosi,4,LEXICON
suno,cent2050,suno,4,LEXICON
kadimalankanɨm,cent2050,kadimalankan3m,14,LEXICON
d͡ʒirawun,cent2050,jirawun,7,LEXICON
kup,cent2050,kup,3,LEXICON
kɨlidɨma,cent2050,k3lid3ma,8,LEXICON
d͡ʒawa,cent2050,jawa,4,LEXICON
gurumba,cent2050,gurumba,7,LEXICON
lawurd͡ʒe,cent2050,lawurje,7,LEXICON
bel,cent2050,bel,3,LEXICON
hid͡ʒap,cent2050,hijap,5,LEXICON
liwu,cent2050,liwu,4,LEXICON
anini,cent2050,anini,5,LEXICON
buto,cent2050,buto,4,LEXICON
feŋel,cent2050,feNel,5,LEXICON
musuwar,cent2050,musuwar,7,LEXICON
zajeram,cent2050,zayeram,7,LEXICON
karedawube,cent2050,karedawube,10,LEXICON
kulum,cent2050,kulum,5,LEXICON
muskoram,cent2050,muskoram,8,LEXICON
nd͡ʒaraŋe,cent2050,njaraNe,7,LEXICON
dawuram,cent2050,dawuram,7,LEXICON
kultu,cent2050,kultu,5,LEXICON
sɨmoram,cent2050,s3moram,7,LEXICON
retɨ,cent2050,ret3,4,LEXICON
batta,cent2050,batta,5,LEXICON
alwuta,cent2050,alwuta,6,LEXICON
batta,cent2050,batta,5,LEXICON
tawul,cent2050,tawul,5,LEXICON
sartɨram,cent2050,sart3ram,8,LEXICON
buros,cent2050,buros,5,LEXICON
kɨrta,cent2050,k3rta,5,LEXICON
aska,cent2050,aska,4,LEXICON
reza,cent2050,reza,4,LEXICON
beli,cent2050,beli,4,LEXICON
kɨndage,cent2050,k3ndage,7,LEXICON
gɨrɨs,cent2050,g3r3s,5,LEXICON
sawul,cent2050,sawul,5,LEXICON
kutɨram,cent2050,kut3ram,7,LEXICON
dɨgai,cent2050,d3gai,5,LEXICON
fato,cent2050,fato,4,LEXICON
nd͡ʒim,cent2050,njim,4,LEXICON
tanti,cent2050,tanti,5,LEXICON
laima,cent2050,laima,5,LEXICON
balbal,cent2050,balbal,6,LEXICON
suwumiram,cent2050,suwumiram,9,LEXICON
kannuram,cent2050,kannuram,8,LEXICON
d͡ʒaure,cent2050,jaure,5,LEXICON
sorot͡ʃinnabe,cent2050,soroCinnabe,11,LEXICON
nd͡ʒim,cent2050,njim,4,LEXICON
t͡ʃinna,cent2050,Cinna,5,LEXICON
kɨskat͡ʃinnabe,cent2050,k3skaCinnabe,12,LEXICON
kokko,cent2050,kokko,5,LEXICON
kokko,cent2050,kokko,5,LEXICON
suwuram,cent2050,suwuram,7,LEXICON
kasamram,cent2050,kasamram,8,LEXICON
takka,cent2050,takka,5,LEXICON
dawund͡ʒimbe,cent2050,dawunjimbe,10,LEXICON
garu,cent2050,garu,4,LEXICON
fuko,cent2050,fuko,4,LEXICON
fuko,cent2050,fuko,4,LEXICON
kaŋeram,cent2050,kaNeram,7,LEXICON
dɨgɨl,cent2050,d3g3l,5,LEXICON
bir,cent2050,bir,3,LEXICON
borko,cent2050,borko,5,LEXICON
kuris,cent2050,kuris,5,LEXICON
tewur,cent2050,tewur,5,LEXICON
fatɨla,cent2050,fat3la,6,LEXICON
mosuwa,cent2050,mosuwa,6,LEXICON
ʃame,cent2050,Same,4,LEXICON
kendir,cent2050,kendir,6,LEXICON
kanta,cent2050,kanta,5,LEXICON
ngagɨra,cent2050,ngag3ra,7,LEXICON
ndororo,cent2050,ndororo,7,LEXICON
t͡ʃiŋal,cent2050,CiNal,5,LEXICON
kɨlido,cent2050,k3lido,6,LEXICON
wasɨla,cent2050,was3la,6,LEXICON
karaud͡ʒi,cent2050,karauji,7,LEXICON
karaud͡ʒi,cent2050,karauji,7,LEXICON
ʃiwo,cent2050,Siwo,4,LEXICON
katako,cent2050,katako,6,LEXICON
kabbi,cent2050,kabbi,5,LEXICON
maso,cent2050,maso,4,LEXICON
fatotandoma,cent2050,fatotandoma,11,LEXICON
d͡ʒɨlap,cent2050,j3lap,5,LEXICON
bɨrki,cent2050,b3rki,5,LEXICON
d͡ʒelap,cent2050,jelap,5,LEXICON
diriŋel,cent2050,diriNel,7,LEXICON
barema,cent2050,barema,6,LEXICON
kulo,cent2050,kulo,4,LEXICON
zɨrgɨ,cent2050,z3rg3,5,LEXICON
bare,cent2050,bare,4,LEXICON
daŋa,cent2050,daNa,4,LEXICON
gar,cent2050,gar,3,LEXICON
d͡ʒololo,cent2050,jololo,6,LEXICON
lambatu,cent2050,lambatu,7,LEXICON
bɨlaka,cent2050,b3laka,6,LEXICON
baretɨ,cent2050,baret3,6,LEXICON
boro,cent2050,boro,4,LEXICON
tabtɨ,cent2050,tabt3,5,LEXICON
fel,cent2050,fel,3,LEXICON
bano,cent2050,bano,4,LEXICON
t͡ʃokkolʃelia,cent2050,CokkolSelia,11,LEXICON
kaskar,cent2050,kaskar,6,LEXICON
rato,cent2050,rato,4,LEXICON
nato,cent2050,nato,4,LEXICON
kusuɲi,cent2050,kusu5i,6,LEXICON
muktɨ,cent2050,mukt3,5,LEXICON
taida,cent2050,taida,5,LEXICON
wostɨ,cent2050,wost3,5,LEXICON
wostɨram,cent2050,wost3ram,8,LEXICON
sal,cent2050,sal,3,LEXICON
argɨm,cent2050,arg3m,5,LEXICON
laama,cent2050,laama,5,LEXICON
ʃair,cent2050,Sair,4,LEXICON
ngawulimasarmi,cent2050,ngawulimasarmi,14,LEXICON
ʃankawa,cent2050,Sankawa,7,LEXICON
kazem,cent2050,kazem,5,LEXICON
kazemŋamde,cent2050,kazemNamde,10,LEXICON
koktɨ,cent2050,kokt3,5,LEXICON
fɨrte,cent2050,f3rte,5,LEXICON
d͡ʒar,cent2050,jar,3,LEXICON
dɨlam,cent2050,d3lam,5,LEXICON
kalu,cent2050,kalu,4,LEXICON
lambu,cent2050,lambu,5,LEXICON
fɨle,cent2050,f3le,4,LEXICON
kambil,cent2050,kambil,6,LEXICON
kɨska,cent2050,k3ska,5,LEXICON
tafa,cent2050,tafa,4,LEXICON
tawa,cent2050,tawa,4,LEXICON
tawanza,cent2050,tawanza,7,LEXICON
lofi,cent2050,lofi,4,LEXICON
ʃikɨskabe,cent2050,Sik3skabe,9,LEXICON
kore,cent2050,kore,4,LEXICON
dede,cent2050,dede,4,LEXICON
kaskaʃi,cent2050,kaskaSi,7,LEXICON
nd͡ʒikɨskabe,cent2050,njik3skabe,10,LEXICON
d͡ʒiːna,cent2050,jina,4,LEXICON
kɨrzɨm,cent2050,k3rz3m,6,LEXICON
difuno,cent2050,difuno,6,LEXICON
kwakwa,cent2050,kwakwa,6,LEXICON
lemun,cent2050,lemun,5,LEXICON
ajawa,cent2050,ayawa,5,LEXICON
daŋali,cent2050,daNali,6,LEXICON
kunduwu,cent2050,kunduwu,7,LEXICON
dundu,cent2050,dundu,5,LEXICON
karasa,cent2050,karasa,6,LEXICON
galisa,cent2050,galisa,6,LEXICON
kɨmo,cent2050,k3mo,4,LEXICON
sagade,cent2050,sagade,6,LEXICON
gora,cent2050,gora,4,LEXICON
reke,cent2050,reke,4,LEXICON
nɨŋɨli,cent2050,n3N3li,6,LEXICON
tɨmbalkokobe,cent2050,t3mbalkokobe,12,LEXICON
dio,cent2050,dio,3,LEXICON
t͡ʃida,cent2050,Cida,4,LEXICON
duŋoktɨ,cent2050,duNokt3,7,LEXICON
kɨlitɨ,cent2050,k3lit3,6,LEXICON
kurtutɨ,cent2050,kurtut3,7,LEXICON
witɨ,cent2050,wit3,4,LEXICON
salga,cent2050,salga,5,LEXICON
d͡ʒind͡ʒir,cent2050,jinjir,6,LEXICON
d͡ʒe,cent2050,je,2,LEXICON
ndɨwu,cent2050,nd3wu,5,LEXICON
baktɨ,cent2050,bakt3,5,LEXICON
kɨtɨfo,cent2050,k3t3fo,6,LEXICON
kamtɨ,cent2050,kamt3,5,LEXICON
t͡ʃaltɨ,cent2050,Calt3,5,LEXICON
saltɨ,cent2050,salt3,5,LEXICON
zatɨ,cent2050,zat3,4,LEXICON
d͡ʒena,cent2050,jena,4,LEXICON
magasu,cent2050,magasu,6,LEXICON
bewo,cent2050,bewo,4,LEXICON
namtɨ,cent2050,namt3,5,LEXICON
namgata,cent2050,namgata,7,LEXICON
faltɨ,cent2050,falt3,5,LEXICON
kartɨ,cent2050,kart3,5,LEXICON
gunki,cent2050,gunki,5,LEXICON
kamkam,cent2050,kamkam,6,LEXICON
gakta,cent2050,gakta,5,LEXICON
t͡ʃintɨ,cent2050,Cint3,5,LEXICON
kakaktɨ,cent2050,kakakt3,7,LEXICON
tartɨ,cent2050,tart3,5,LEXICON
ngɨrtɨ,cent2050,ng3rt3,6,LEXICON
fɨrtɨ,cent2050,f3rt3,5,LEXICON
rotɨgɨ,cent2050,rot3g3,6,LEXICON
mbɨltɨ,cent2050,mb3lt3,6,LEXICON
rattɨ,cent2050,ratt3,5,LEXICON
fitɨ,cent2050,fit3,4,LEXICON
tultɨ,cent2050,tult3,5,LEXICON
fɨratɨ,cent2050,f3rat3,6,LEXICON
fɨratɨram,cent2050,f3rat3ram,9,LEXICON
fɨratɨram,cent2050,f3rat3ram,9,LEXICON
karet͡ʃidabe,cent2050,kareCidabe,10,LEXICON
kafinta,cent2050,kafinta,7,LEXICON
tando,cent2050,tando,5,LEXICON
gartɨ,cent2050,gart3,5,LEXICON
suktɨ,cent2050,sukt3,5,LEXICON
waita,cent2050,waita,5,LEXICON
darto,cent2050,darto,5,LEXICON
koli,cent2050,koli,4,LEXICON
hama,cent2050,hama,4,LEXICON
metɨra,cent2050,met3ra,6,LEXICON
musuwar,cent2050,musuwar,7,LEXICON
kol,cent2050,kol,3,LEXICON
kɨlɨr,cent2050,k3l3r,5,LEXICON
kagɨlma,cent2050,kag3lma,7,LEXICON
karo,cent2050,karo,4,LEXICON
kagɨl,cent2050,kag3l,5,LEXICON
tapta,cent2050,tapta,5,LEXICON
dinar,cent2050,dinar,5,LEXICON
liwula,cent2050,liwula,6,LEXICON
ngarkime,cent2050,ngarkime,8,LEXICON
su,cent2050,su,2,LEXICON
dalma,cent2050,dalma,5,LEXICON
goŋoŋ,cent2050,goNoN,5,LEXICON
nd͡ʒema,cent2050,njema,5,LEXICON
tando,cent2050,tando,5,LEXICON
tulo,cent2050,tulo,4,LEXICON
find͡ʒal,cent2050,finjal,6,LEXICON
gɨlas,cent2050,g3las,5,LEXICON
saːtɨ,cent2050,sat3,4,LEXICON
kɨndai,cent2050,k3ndai,6,LEXICON
zowo,cent2050,zowo,4,LEXICON
bɨʃi,cent2050,b3Si,4,LEXICON
kɨlɨsɨ,cent2050,k3l3s3,6,LEXICON
t͡ʃali,cent2050,Cali,4,LEXICON
ambɨti,cent2050,amb3ti,6,LEXICON
nzawutɨram,cent2050,nzawut3ram,10,LEXICON
jawuto,cent2050,yawuto,6,LEXICON
karo,cent2050,karo,4,LEXICON
karoma,cent2050,karoma,6,LEXICON
magasu,cent2050,magasu,6,LEXICON
fenti,cent2050,fenti,5,LEXICON
bortɨ,cent2050,bort3,5,LEXICON
kurtɨ,cent2050,kurt3,5,LEXICON
gɨndo,cent2050,g3ndo,5,LEXICON
kalaktɨ,cent2050,kalakt3,7,LEXICON
kɨletɨ,cent2050,k3let3,6,LEXICON
tambɨrtɨ,cent2050,tamb3rt3,8,LEXICON
toltɨ,cent2050,tolt3,5,LEXICON
kɨletɨ,cent2050,k3let3,6,LEXICON
tawatɨ,cent2050,tawat3,6,LEXICON
saŋo,cent2050,saNo,4,LEXICON
nzuro,cent2050,nzuro,5,LEXICON
toltɨ,cent2050,tolt3,5,LEXICON
gɨbtɨ,cent2050,g3bt3,5,LEXICON
ta,cent2050,ta,2,LEXICON
zɨzɨktɨ,cent2050,z3z3kt3,7,LEXICON
kaso,cent2050,kaso,4,LEXICON
nzukkuro,cent2050,nzukkuro,8,LEXICON
kambetɨ,cent2050,kambet3,7,LEXICON
mbatɨ,cent2050,mbat3,5,LEXICON
kambetɨ,cent2050,kambet3,7,LEXICON
kambetɨ,cent2050,kambet3,7,LEXICON
lɨktɨ,cent2050,l3kt3,5,LEXICON
t͡ʃambalta,cent2050,Cambalta,8,LEXICON
mbatɨ,cent2050,mbat3,5,LEXICON
fartɨ,cent2050,fart3,5,LEXICON
futɨ,cent2050,fut3,4,LEXICON
gugurtɨ,cent2050,gugurt3,7,LEXICON
tuŋurumtɨ,cent2050,tuNurumt3,9,LEXICON
nd͡ʒoltɨ,cent2050,njolt3,6,LEXICON
sulittɨ,cent2050,sulitt3,7,LEXICON
sɨktɨ,cent2050,s3kt3,5,LEXICON
ʃilanbaktɨ,cent2050,Silanbakt3,10,LEXICON
biskefarta,cent2050,biskefarta,10,LEXICON
letɨ,cent2050,let3,4,LEXICON
dɨgɨntɨ,cent2050,d3g3nt3,7,LEXICON
ngɨrɨm,cent2050,ng3r3m,6,LEXICON
kaso,cent2050,kaso,4,LEXICON
lete,cent2050,lete,4,LEXICON
ba,cent2050,ba,2,LEXICON
tattɨ,cent2050,tatt3,5,LEXICON
ba,cent2050,ba,2,LEXICON
zɨptɨ,cent2050,z3pt3,5,LEXICON
luwo,cent2050,luwo,4,LEXICON
iso,cent2050,iso,3,LEXICON
waltɨ,cent2050,walt3,5,LEXICON
t͡ʃitɨ,cent2050,Cit3,4,LEXICON
fattɨgɨ,cent2050,fatt3g3,7,LEXICON
nguzata,cent2050,nguzata,7,LEXICON
ga,cent2050,ga,2,LEXICON
kadutɨ,cent2050,kadut3,6,LEXICON
kɨnʃe,cent2050,k3nSe,5,LEXICON
karɨntɨ,cent2050,kar3nt3,7,LEXICON
ngawo,cent2050,ngawo,5,LEXICON
ngotɨ,cent2050,ngot3,5,LEXICON
ngotɨ,cent2050,ngot3,5,LEXICON
ngotɨ,cent2050,ngot3,5,LEXICON
toŋorta,cent2050,toNorta,7,LEXICON
ngotɨ,cent2050,ngot3,5,LEXICON
kuto,cent2050,kuto,4,LEXICON
noto,cent2050,noto,4,LEXICON
d͡ʒetɨ,cent2050,jet3,4,LEXICON
kɨritɨ,cent2050,k3rit3,6,LEXICON
ferrokɨmba,cent2050,ferrok3mba,10,LEXICON
tɨmbaltɨ,cent2050,t3mbalt3,8,LEXICON
zawal,cent2050,zawal,5,LEXICON
turwo,cent2050,turwo,5,LEXICON
gada,cent2050,gada,4,LEXICON
amalanke,cent2050,amalanke,8,LEXICON
taja,cent2050,taya,4,LEXICON
ʃimotabe,cent2050,Simotabe,8,LEXICON
maːrand͡ʒibe,cent2050,maranjibe,9,LEXICON
maːrand͡ʒibe,cent2050,maranjibe,9,LEXICON
kolekole,cent2050,kolekole,8,LEXICON
kadai,cent2050,kadai,5,LEXICON
karwe,cent2050,karwe,5,LEXICON
fɨlaifɨlai,cent2050,f3laif3lai,10,LEXICON
kubeno,cent2050,kubeno,6,LEXICON
d͡ʒoŋomaːrand͡ʒibe,cent2050,joNomaranjibe,13,LEXICON
halaltɨ,cent2050,halalt3,7,LEXICON
gote,cent2050,gote,4,LEXICON
ta,cent2050,ta,2,LEXICON
gote,cent2050,gote,4,LEXICON
mowo,cent2050,mowo,4,LEXICON
rota,cent2050,rota,4,LEXICON
awo,cent2050,awo,3,LEXICON
jio,cent2050,yio,3,LEXICON
kalakta,cent2050,kalakta,7,LEXICON
liwo,cent2050,liwo,4,LEXICON
wurtɨ,cent2050,wurt3,5,LEXICON
tɨpta,cent2050,t3pta,5,LEXICON
matɨ,cent2050,mat3,4,LEXICON
fando,cent2050,fando,5,LEXICON
jirwato,cent2050,yirwato,7,LEXICON
koltɨ,cent2050,kolt3,5,LEXICON
kuŋuna,cent2050,kuNuna,6,LEXICON
wuri,cent2050,wuri,4,LEXICON
d͡ʒuwu,cent2050,juwu,4,LEXICON
gariwu,cent2050,gariwu,6,LEXICON
ngudi,cent2050,ngudi,5,LEXICON
lowoma,cent2050,lowoma,6,LEXICON
bajil,cent2050,bayil,5,LEXICON
d͡ʒokku,cent2050,jokku,5,LEXICON
sarutɨgɨ,cent2050,sarut3g3,8,LEXICON
sarutɨ,cent2050,sarut3,6,LEXICON
ga,cent2050,ga,2,LEXICON
kusu,cent2050,kusu,4,LEXICON
bijatɨ,cent2050,biyat3,6,LEXICON
rɨmbo,cent2050,r3mbo,5,LEXICON
kuŋɨnaram,cent2050,kuN3naram,9,LEXICON
arad͡ʒi,cent2050,araji,5,LEXICON
akki,cent2050,akki,4,LEXICON
agɨritɨ,cent2050,ag3rit3,7,LEXICON
alwusur,cent2050,alwusur,7,LEXICON
ganto,cent2050,ganto,5,LEXICON
riwadio,cent2050,riwadio,7,LEXICON
jiwo,cent2050,yiwo,4,LEXICON
lado,cent2050,lado,4,LEXICON
lɨwa,cent2050,l3wa,4,LEXICON
sawɨrtɨ,cent2050,saw3rt3,7,LEXICON
kasuwuma,cent2050,kasuwuma,8,LEXICON
sawɨrma,cent2050,saw3rma,7,LEXICON
kasuwu,cent2050,kasuwu,6,LEXICON
kanti,cent2050,kanti,5,LEXICON
taman,cent2050,taman,5,LEXICON
d͡ʒau,cent2050,jau,3,LEXICON
butu,cent2050,butu,4,LEXICON
dagarte,cent2050,dagarte,7,LEXICON
ngaltɨ,cent2050,ngalt3,6,LEXICON
ngawoben,cent2050,ngawoben,8,LEXICON
ngawoben,cent2050,ngawoben,8,LEXICON
gɨreben,cent2050,g3reben,7,LEXICON
t͡ʃidija,cent2050,Cidiya,6,LEXICON
kawu,cent2050,kawu,4,LEXICON
t͡ʃa,cent2050,Ca,2,LEXICON
fuge,cent2050,fuge,4,LEXICON
t͡ʃuro,cent2050,Curo,4,LEXICON
dega,cent2050,dega,4,LEXICON
talea,cent2050,talea,5,LEXICON
t͡ʃidija,cent2050,Cidiya,6,LEXICON
kunten,cent2050,kunten,6,LEXICON
na,cent2050,na,2,LEXICON
jikko,cent2050,yikko,5,LEXICON
naptɨ,cent2050,napt3,5,LEXICON
botɨ,cent2050,bot3,4,LEXICON
datɨ,cent2050,dat3,4,LEXICON
naptɨ,cent2050,napt3,5,LEXICON
gapt͡ʃiwuno,cent2050,gapCiwuno,9,LEXICON
t͡ʃabtɨ,cent2050,Cabt3,5,LEXICON
doro,cent2050,doro,4,LEXICON
dawetɨ,cent2050,dawet3,6,LEXICON
kɨltɨ,cent2050,k3lt3,5,LEXICON
tartɨ,cent2050,tart3,5,LEXICON
jaktɨ,cent2050,yakt3,5,LEXICON
katɨ,cent2050,kat3,4,LEXICON
d͡ʒaktɨ,cent2050,jakt3,5,LEXICON
d͡ʒaktɨ,cent2050,jakt3,5,LEXICON
gɨratɨ,cent2050,g3rat3,6,LEXICON
datɨa,cent2050,dat3a,5,LEXICON
t͡ʃidijan,cent2050,Cidiyan,7,LEXICON
toli,cent2050,toli,4,LEXICON
t͡ʃidija,cent2050,Cidiya,6,LEXICON
datɨgɨram,cent2050,dat3g3ram,9,LEXICON
t͡ʃont͡ʃon,cent2050,ConCon,6,LEXICON
t͡ʃi,cent2050,Ci,2,LEXICON
foto,cent2050,foto,4,LEXICON
kurwu,cent2050,kurwu,5,LEXICON
ʃiti,cent2050,Siti,4,LEXICON
dawu,cent2050,dawu,4,LEXICON
kɨmburam,cent2050,k3mburam,8,LEXICON
woila,cent2050,woila,5,LEXICON
karɨn,cent2050,kar3n,5,LEXICON
t͡ʃinde,cent2050,Cinde,5,LEXICON
adinnam,cent2050,adinnam,7,LEXICON
gɨdi,cent2050,g3di,4,LEXICON
fute,cent2050,fute,4,LEXICON
jala,cent2050,yala,4,LEXICON
anɨm,cent2050,an3m,4,LEXICON
wuratɨ,cent2050,wurat3,6,LEXICON
ngaltɨ,cent2050,ngalt3,6,LEXICON
kura,cent2050,kura,4,LEXICON
gana,cent2050,gana,4,LEXICON
kori,cent2050,kori,4,LEXICON
kabɨge,cent2050,kab3ge,6,LEXICON
kuruwu,cent2050,kuruwu,6,LEXICON
datɨa,cent2050,dat3a,5,LEXICON
kuruwu,cent2050,kuruwu,6,LEXICON
datɨa,cent2050,dat3a,5,LEXICON
kori,cent2050,kori,4,LEXICON
kafuwu,cent2050,kafuwu,6,LEXICON
faran,cent2050,faran,5,LEXICON
zɨkka,cent2050,z3kka,5,LEXICON
gad͡ʒad͡ʒak,cent2050,gajajak,7,LEXICON
tɨnene,cent2050,t3nene,6,LEXICON
nd͡ʒerere,cent2050,njerere,7,LEXICON
serser,cent2050,serser,6,LEXICON
kuruwu,cent2050,kuruwu,6,LEXICON
daŋɨrese,cent2050,daN3rese,8,LEXICON
felle,cent2050,felle,5,LEXICON
t͡ʃik,cent2050,Cik,3,LEXICON
kɨligada,cent2050,k3ligada,8,LEXICON
kund͡ʒar,cent2050,kunjar,6,LEXICON
